State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttarakhand,HARIDWAR,2014,Summer     ,Rice,48,151
Uttarakhand,HARIDWAR,2014,Summer     ,Total foodgrain,108,191
Uttarakhand,HARIDWAR,2014,Summer     ,Urad,52,29
Uttarakhand,HARIDWAR,2014,Whole Year ,Ginger,2,40
Uttarakhand,HARIDWAR,2014,Whole Year ,Onion,9,56
Uttarakhand,HARIDWAR,2014,Whole Year ,Pulses total,677,303
Uttarakhand,HARIDWAR,2014,Whole Year ,Rice,13033,29007
Uttarakhand,HARIDWAR,2014,Whole Year ,Tobacco,5,10
Uttarakhand,HARIDWAR,2014,Whole Year ,Total foodgrain,58318,121430
Uttarakhand,HARIDWAR,2014,Whole Year ,Turmeric,23,42
Uttarakhand,NAINITAL,2000,Kharif     ,Arhar/Tur,1,1
Uttarakhand,NAINITAL,2000,Kharif     ,Groundnut,5,5
Uttarakhand,NAINITAL,2000,Kharif     ,Horse-gram,638,338
Uttarakhand,NAINITAL,2000,Kharif     ,Maize,7620,10614
Uttarakhand,NAINITAL,2000,Kharif     ,Moth,38,15
Uttarakhand,NAINITAL,2000,Kharif     ,Other Cereals & Millets,105,32
Uttarakhand,NAINITAL,2000,Kharif     ,Other Kharif pulses,821,441
Uttarakhand,NAINITAL,2000,Kharif     ,Potato,1173,25079
Uttarakhand,NAINITAL,2000,Kharif     ,Ragi,3845,6062
Uttarakhand,NAINITAL,2000,Kharif     ,Rice,15012,36426
Uttarakhand,NAINITAL,2000,Kharif     ,Sesamum,34,7
Uttarakhand,NAINITAL,2000,Kharif     ,Small millets,559,723
Uttarakhand,NAINITAL,2000,Kharif     ,Soyabean,2190,1654
Uttarakhand,NAINITAL,2000,Kharif     ,Urad,760,353
Uttarakhand,NAINITAL,2000,Rabi       ,Barley,810,352
Uttarakhand,NAINITAL,2000,Rabi       ,Gram,458,297
Uttarakhand,NAINITAL,2000,Rabi       ,Masoor,494,278
Uttarakhand,NAINITAL,2000,Rabi       ,Moong(Green Gram),2,1
Uttarakhand,NAINITAL,2000,Rabi       ,Other  Rabi pulses,10,5
Uttarakhand,NAINITAL,2000,Rabi       ,Peas & beans (Pulses),418,285
Uttarakhand,NAINITAL,2000,Rabi       ,Potato,755,16142
Uttarakhand,NAINITAL,2000,Rabi       ,Rapeseed &Mustard,1662,1089
Uttarakhand,NAINITAL,2000,Rabi       ,Rice,42,131
Uttarakhand,NAINITAL,2000,Rabi       ,Small millets,2,3
Uttarakhand,NAINITAL,2000,Rabi       ,Wheat,24706,58551
Uttarakhand,NAINITAL,2000,Whole Year ,Dry ginger,274,2193
Uttarakhand,NAINITAL,2000,Whole Year ,Garlic,54,67
Uttarakhand,NAINITAL,2000,Whole Year ,Onion,154,1299
Uttarakhand,NAINITAL,2000,Whole Year ,Sugarcane,6741,402438
Uttarakhand,NAINITAL,2000,Whole Year ,Turmeric,5,6
Uttarakhand,NAINITAL,2001,Kharif     ,Groundnut,6,5
Uttarakhand,NAINITAL,2001,Kharif     ,Horse-gram,609,305
Uttarakhand,NAINITAL,2001,Kharif     ,Maize,6258,8285
Uttarakhand,NAINITAL,2001,Kharif     ,Moth,7,3
Uttarakhand,NAINITAL,2001,Kharif     ,Other Cereals & Millets,11,3
Uttarakhand,NAINITAL,2001,Kharif     ,Other Kharif pulses,674,397
Uttarakhand,NAINITAL,2001,Kharif     ,Potato,1513,33860
Uttarakhand,NAINITAL,2001,Kharif     ,Ragi,3048,4893
Uttarakhand,NAINITAL,2001,Kharif     ,Rice,15546,37644
Uttarakhand,NAINITAL,2001,Kharif     ,Sesamum,17,3
Uttarakhand,NAINITAL,2001,Kharif     ,Small millets,605,754
Uttarakhand,NAINITAL,2001,Kharif     ,Soyabean,4416,3001
Uttarakhand,NAINITAL,2001,Kharif     ,Urad,879,390
Uttarakhand,NAINITAL,2001,Rabi       ,Barley,948,1132
Uttarakhand,NAINITAL,2001,Rabi       ,Gram,569,369
Uttarakhand,NAINITAL,2001,Rabi       ,Masoor,447,251
Uttarakhand,NAINITAL,2001,Rabi       ,Moong(Green Gram),6,2
Uttarakhand,NAINITAL,2001,Rabi       ,Other  Rabi pulses,15,7
Uttarakhand,NAINITAL,2001,Rabi       ,Peas & beans (Pulses),276,179
Uttarakhand,NAINITAL,2001,Rabi       ,Potato,704,15756
Uttarakhand,NAINITAL,2001,Rabi       ,Rapeseed &Mustard,977,659
Uttarakhand,NAINITAL,2001,Rabi       ,Rice,54,138
Uttarakhand,NAINITAL,2001,Rabi       ,Small millets,1,1
Uttarakhand,NAINITAL,2001,Rabi       ,Wheat,27861,61450
Uttarakhand,NAINITAL,2001,Whole Year ,Dry ginger,325,2785
Uttarakhand,NAINITAL,2001,Whole Year ,Garlic,35,44
Uttarakhand,NAINITAL,2001,Whole Year ,Onion,153,1464
Uttarakhand,NAINITAL,2001,Whole Year ,Sugarcane,6580,392826
Uttarakhand,NAINITAL,2001,Whole Year ,Turmeric,1,2
Uttarakhand,NAINITAL,2002,Kharif     ,Arhar/Tur,62,31
Uttarakhand,NAINITAL,2002,Kharif     ,Groundnut,6,4
Uttarakhand,NAINITAL,2002,Kharif     ,Horse-gram,443,213
Uttarakhand,NAINITAL,2002,Kharif     ,Maize,3903,4173
Uttarakhand,NAINITAL,2002,Kharif     ,Other Cereals & Millets,5,2
Uttarakhand,NAINITAL,2002,Kharif     ,Other Kharif pulses,581,334
Uttarakhand,NAINITAL,2002,Kharif     ,Potato,1407,31489
Uttarakhand,NAINITAL,2002,Kharif     ,Ragi,5079,6558
Uttarakhand,NAINITAL,2002,Kharif     ,Rice,11960,28567
Uttarakhand,NAINITAL,2002,Kharif     ,Sesamum,25,3
Uttarakhand,NAINITAL,2002,Kharif     ,Small millets,892,904
Uttarakhand,NAINITAL,2002,Kharif     ,Soyabean,6798,4686
Uttarakhand,NAINITAL,2002,Kharif     ,Urad,938,370
Uttarakhand,NAINITAL,2002,Rabi       ,Barley,1149,1237
Uttarakhand,NAINITAL,2002,Rabi       ,Gram,431,237
Uttarakhand,NAINITAL,2002,Rabi       ,Masoor,445,196
Uttarakhand,NAINITAL,2002,Rabi       ,Other  Rabi pulses,2,1
Uttarakhand,NAINITAL,2002,Rabi       ,other oilseeds,94,64
Uttarakhand,NAINITAL,2002,Rabi       ,Peas & beans (Pulses),148,99
Uttarakhand,NAINITAL,2002,Rabi       ,Potato,1013,22671
Uttarakhand,NAINITAL,2002,Rabi       ,Rapeseed &Mustard,641,403
Uttarakhand,NAINITAL,2002,Rabi       ,Rice,80,220
Uttarakhand,NAINITAL,2002,Rabi       ,Wheat,26423,66752
Uttarakhand,NAINITAL,2002,Whole Year ,Dry ginger,334,2926
Uttarakhand,NAINITAL,2002,Whole Year ,Garlic,62,83
Uttarakhand,NAINITAL,2002,Whole Year ,Onion,148,1416
Uttarakhand,NAINITAL,2002,Whole Year ,Sugarcane,6403,370734
Uttarakhand,NAINITAL,2002,Whole Year ,Turmeric,1,2
Uttarakhand,NAINITAL,2003,Kharif     ,Arhar/Tur,1,1
Uttarakhand,NAINITAL,2003,Kharif     ,Groundnut,4,4
Uttarakhand,NAINITAL,2003,Kharif     ,Horse-gram,507,371
Uttarakhand,NAINITAL,2003,Kharif     ,Maize,6284,9579
Uttarakhand,NAINITAL,2003,Kharif     ,Moth,2,1
Uttarakhand,NAINITAL,2003,Kharif     ,Other Cereals & Millets,573,640
Uttarakhand,NAINITAL,2003,Kharif     ,Other Kharif pulses,868,513
Uttarakhand,NAINITAL,2003,Kharif     ,other oilseeds,81,50
Uttarakhand,NAINITAL,2003,Kharif     ,Ragi,3105,4228
Uttarakhand,NAINITAL,2003,Kharif     ,Rice,11985,30665
Uttarakhand,NAINITAL,2003,Kharif     ,Sesamum,15,3
Uttarakhand,NAINITAL,2003,Kharif     ,Soyabean,8462,7969
Uttarakhand,NAINITAL,2003,Kharif     ,Urad,582,241
Uttarakhand,NAINITAL,2003,Rabi       ,Barley,928,963
Uttarakhand,NAINITAL,2003,Rabi       ,Gram,531,423
Uttarakhand,NAINITAL,2003,Rabi       ,Masoor,551,385
Uttarakhand,NAINITAL,2003,Rabi       ,Other  Rabi pulses,9,6
Uttarakhand,NAINITAL,2003,Rabi       ,Peas & beans (Pulses),193,148
Uttarakhand,NAINITAL,2003,Rabi       ,Rapeseed &Mustard,793,699
Uttarakhand,NAINITAL,2003,Rabi       ,Wheat,26607,66039
Uttarakhand,NAINITAL,2003,Summer     ,Rice,117,437
Uttarakhand,NAINITAL,2003,Whole Year ,Dry ginger,239,1889
Uttarakhand,NAINITAL,2003,Whole Year ,Onion,143,1748
Uttarakhand,NAINITAL,2003,Whole Year ,Potato,2966,50484
Uttarakhand,NAINITAL,2003,Whole Year ,Sugarcane,5133,297201
Uttarakhand,NAINITAL,2004,Kharif     ,Arhar/Tur,4,3
Uttarakhand,NAINITAL,2004,Kharif     ,Horse-gram,502,351
Uttarakhand,NAINITAL,2004,Kharif     ,Maize,4899,9745
Uttarakhand,NAINITAL,2004,Kharif     ,Moth,4,1
Uttarakhand,NAINITAL,2004,Kharif     ,Other Cereals & Millets,798,983
Uttarakhand,NAINITAL,2004,Kharif     ,Other Kharif pulses,543,359
Uttarakhand,NAINITAL,2004,Kharif     ,other oilseeds,59,41
Uttarakhand,NAINITAL,2004,Kharif     ,Ragi,3220,4332
Uttarakhand,NAINITAL,2004,Kharif     ,Rice,12032,29665
Uttarakhand,NAINITAL,2004,Kharif     ,Sesamum,25,6
Uttarakhand,NAINITAL,2004,Kharif     ,Soyabean,8690,12072
Uttarakhand,NAINITAL,2004,Kharif     ,Urad,578,304
Uttarakhand,NAINITAL,2004,Rabi       ,Barley,931,1421
Uttarakhand,NAINITAL,2004,Rabi       ,Gram,530,423
Uttarakhand,NAINITAL,2004,Rabi       ,Masoor,446,342
Uttarakhand,NAINITAL,2004,Rabi       ,Other Cereals & Millets,2,3
Uttarakhand,NAINITAL,2004,Rabi       ,other oilseeds,2,1
Uttarakhand,NAINITAL,2004,Rabi       ,Peas & beans (Pulses),94,71
Uttarakhand,NAINITAL,2004,Rabi       ,Rapeseed &Mustard,986,542
Uttarakhand,NAINITAL,2004,Rabi       ,Wheat,26637,66306
Uttarakhand,NAINITAL,2004,Summer     ,Maize,1,2
Uttarakhand,NAINITAL,2004,Summer     ,Rice,116,345
Uttarakhand,NAINITAL,2004,Whole Year ,Dry ginger,236,2120
Uttarakhand,NAINITAL,2004,Whole Year ,Onion,194,2021
Uttarakhand,NAINITAL,2004,Whole Year ,Potato,2621,32875
Uttarakhand,NAINITAL,2004,Whole Year ,Sugarcane,4559,256672
Uttarakhand,NAINITAL,2005,Kharif     ,Arhar/Tur,3,2
Uttarakhand,NAINITAL,2005,Kharif     ,Horse-gram,688,396
Uttarakhand,NAINITAL,2005,Kharif     ,Maize,5829,8529
Uttarakhand,NAINITAL,2005,Kharif     ,Moth,9,3
Uttarakhand,NAINITAL,2005,Kharif     ,Other Cereals & Millets,660,811
Uttarakhand,NAINITAL,2005,Kharif     ,Other Kharif pulses,405,267
Uttarakhand,NAINITAL,2005,Kharif     ,other oilseeds,99,49
Uttarakhand,NAINITAL,2005,Kharif     ,Ragi,3481,5067
Uttarakhand,NAINITAL,2005,Kharif     ,Rice,12251,32381
Uttarakhand,NAINITAL,2005,Kharif     ,Sesamum,23,6
Uttarakhand,NAINITAL,2005,Kharif     ,Soyabean,8034,9829
Uttarakhand,NAINITAL,2005,Kharif     ,Urad,572,332
Uttarakhand,NAINITAL,2005,Rabi       ,Barley,940,834
Uttarakhand,NAINITAL,2005,Rabi       ,Gram,665,485
Uttarakhand,NAINITAL,2005,Rabi       ,Masoor,454,232
Uttarakhand,NAINITAL,2005,Rabi       ,Other Cereals & Millets,6,11
Uttarakhand,NAINITAL,2005,Rabi       ,other oilseeds,142,128
Uttarakhand,NAINITAL,2005,Rabi       ,Peas & beans (Pulses),92,68
Uttarakhand,NAINITAL,2005,Rabi       ,Rapeseed &Mustard,827,731
Uttarakhand,NAINITAL,2005,Rabi       ,Wheat,26205,58752
Uttarakhand,NAINITAL,2005,Summer     ,Maize,1,2
Uttarakhand,NAINITAL,2005,Summer     ,Rice,127,381
Uttarakhand,NAINITAL,2005,Whole Year ,Dry ginger,337,2651
Uttarakhand,NAINITAL,2005,Whole Year ,Onion,179,2148
Uttarakhand,NAINITAL,2005,Whole Year ,Potato,3094,41889
Uttarakhand,NAINITAL,2005,Whole Year ,Sugarcane,4550,271180
Uttarakhand,NAINITAL,2006,Kharif     ,Groundnut,112,101
Uttarakhand,NAINITAL,2006,Kharif     ,Horse-gram,391,266
Uttarakhand,NAINITAL,2006,Kharif     ,Maize,4114,5819
Uttarakhand,NAINITAL,2006,Kharif     ,Moth,10,3
Uttarakhand,NAINITAL,2006,Kharif     ,Other Kharif pulses,579,375
Uttarakhand,NAINITAL,2006,Kharif     ,Potato,644,6181
Uttarakhand,NAINITAL,2006,Kharif     ,Ragi,3373,5236
Uttarakhand,NAINITAL,2006,Kharif     ,Rice,11584,29414
Uttarakhand,NAINITAL,2006,Kharif     ,Sesamum,15,4
Uttarakhand,NAINITAL,2006,Kharif     ,Small millets,564,753
Uttarakhand,NAINITAL,2006,Kharif     ,Soyabean,5578,8565
Uttarakhand,NAINITAL,2006,Kharif     ,Sunflower,8,10
Uttarakhand,NAINITAL,2006,Kharif     ,Urad,640,453
Uttarakhand,NAINITAL,2006,Rabi       ,Barley,989,1249
Uttarakhand,NAINITAL,2006,Rabi       ,Gram,636,526
Uttarakhand,NAINITAL,2006,Rabi       ,Linseed,40,15
Uttarakhand,NAINITAL,2006,Rabi       ,Masoor,424,349
Uttarakhand,NAINITAL,2006,Rabi       ,Peas & beans (Pulses),263,196
Uttarakhand,NAINITAL,2006,Rabi       ,Potato,1725,17216
Uttarakhand,NAINITAL,2006,Rabi       ,Rapeseed &Mustard,836,721
Uttarakhand,NAINITAL,2006,Rabi       ,Rice,107,337
Uttarakhand,NAINITAL,2006,Rabi       ,Wheat,24352,54786
Uttarakhand,NAINITAL,2006,Whole Year ,Dry ginger,315,2835
Uttarakhand,NAINITAL,2006,Whole Year ,Garlic,73,102
Uttarakhand,NAINITAL,2006,Whole Year ,Onion,204,1372
Uttarakhand,NAINITAL,2006,Whole Year ,Sugarcane,4680,282204
Uttarakhand,NAINITAL,2006,Whole Year ,Turmeric,57,138
Uttarakhand,NAINITAL,2007,Kharif     ,Arhar/Tur,8,7
Uttarakhand,NAINITAL,2007,Kharif     ,Dry chillies,864,363
Uttarakhand,NAINITAL,2007,Kharif     ,Groundnut,62,47
Uttarakhand,NAINITAL,2007,Kharif     ,Horse-gram,769,577
Uttarakhand,NAINITAL,2007,Kharif     ,Maize,4991,7924
Uttarakhand,NAINITAL,2007,Kharif     ,Moong(Green Gram),4,1
Uttarakhand,NAINITAL,2007,Kharif     ,Moth,8,3
Uttarakhand,NAINITAL,2007,Kharif     ,Other Cereals & Millets,498,716
Uttarakhand,NAINITAL,2007,Kharif     ,Other Kharif pulses,295,220
Uttarakhand,NAINITAL,2007,Kharif     ,other oilseeds,6,4
Uttarakhand,NAINITAL,2007,Kharif     ,Potato,1355,18845
Uttarakhand,NAINITAL,2007,Kharif     ,Ragi,4205,6830
Uttarakhand,NAINITAL,2007,Kharif     ,Rice,12778,32173
Uttarakhand,NAINITAL,2007,Kharif     ,Sesamum,17,4
Uttarakhand,NAINITAL,2007,Kharif     ,Soyabean,5434,8239
Uttarakhand,NAINITAL,2007,Kharif     ,Urad,1293,939
Uttarakhand,NAINITAL,2007,Rabi       ,Barley,981,1134
Uttarakhand,NAINITAL,2007,Rabi       ,Gram,415,348
Uttarakhand,NAINITAL,2007,Rabi       ,Masoor,452,289
Uttarakhand,NAINITAL,2007,Rabi       ,other oilseeds,34,9
Uttarakhand,NAINITAL,2007,Rabi       ,Peas & beans (Pulses),73,62
Uttarakhand,NAINITAL,2007,Rabi       ,Potato,1435,8850
Uttarakhand,NAINITAL,2007,Rabi       ,Rapeseed &Mustard,890,625
Uttarakhand,NAINITAL,2007,Rabi       ,Wheat,25055,60168
Uttarakhand,NAINITAL,2007,Summer     ,Rice,45,152
Uttarakhand,NAINITAL,2007,Whole Year ,Dry ginger,271,2575
Uttarakhand,NAINITAL,2007,Whole Year ,Garlic,101,152
Uttarakhand,NAINITAL,2007,Whole Year ,Onion,218,1426
Uttarakhand,NAINITAL,2007,Whole Year ,Sugarcane,5354,331948
Uttarakhand,NAINITAL,2007,Whole Year ,Tobacco,4,12
Uttarakhand,NAINITAL,2007,Whole Year ,Turmeric,57,108
Uttarakhand,NAINITAL,2008,Kharif     ,Arhar/Tur,1,1
Uttarakhand,NAINITAL,2008,Kharif     ,Groundnut,99,84
Uttarakhand,NAINITAL,2008,Kharif     ,Horse-gram,800,600
Uttarakhand,NAINITAL,2008,Kharif     ,Maize,4950,7389
Uttarakhand,NAINITAL,2008,Kharif     ,Moong(Green Gram),2,1
Uttarakhand,NAINITAL,2008,Kharif     ,Moth,62,22
Uttarakhand,NAINITAL,2008,Kharif     ,Other Cereals & Millets,575,763
Uttarakhand,NAINITAL,2008,Kharif     ,Other Kharif pulses,402,300
Uttarakhand,NAINITAL,2008,Kharif     ,Potato,1545,14623
Uttarakhand,NAINITAL,2008,Kharif     ,Ragi,3357,4228
Uttarakhand,NAINITAL,2008,Kharif     ,Rice,13320,29248
Uttarakhand,NAINITAL,2008,Kharif     ,Sesamum,20,5
Uttarakhand,NAINITAL,2008,Kharif     ,Soyabean,4096,5799
Uttarakhand,NAINITAL,2008,Kharif     ,Urad,1443,1141
Uttarakhand,NAINITAL,2008,Rabi       ,Barley,1147,1372
Uttarakhand,NAINITAL,2008,Rabi       ,Gram,494,262
Uttarakhand,NAINITAL,2008,Rabi       ,Masoor,384,186
Uttarakhand,NAINITAL,2008,Rabi       ,other oilseeds,37,23
Uttarakhand,NAINITAL,2008,Rabi       ,Peas & beans (Pulses),43,16
Uttarakhand,NAINITAL,2008,Rabi       ,Potato,1543,11606
Uttarakhand,NAINITAL,2008,Rabi       ,Rapeseed &Mustard,586,320
Uttarakhand,NAINITAL,2008,Rabi       ,Wheat,24237,61970
Uttarakhand,NAINITAL,2008,Summer     ,Rice,164,516
Uttarakhand,NAINITAL,2008,Whole Year ,Dry ginger,317,2669
Uttarakhand,NAINITAL,2008,Whole Year ,Garlic,102,163
Uttarakhand,NAINITAL,2008,Whole Year ,Onion,169,734
Uttarakhand,NAINITAL,2008,Whole Year ,Sugarcane,4652,247021
Uttarakhand,NAINITAL,2008,Whole Year ,Turmeric,84,181
Uttarakhand,NAINITAL,2009,Kharif     ,Bajra,1,1
Uttarakhand,NAINITAL,2009,Kharif     ,Groundnut,67,57
Uttarakhand,NAINITAL,2009,Kharif     ,Horse-gram,557,418
Uttarakhand,NAINITAL,2009,Kharif     ,Maize,4487,7249
Uttarakhand,NAINITAL,2009,Kharif     ,Moong(Green Gram),1,1
Uttarakhand,NAINITAL,2009,Kharif     ,Moth,18,7
Uttarakhand,NAINITAL,2009,Kharif     ,Other Kharif pulses,281,245
Uttarakhand,NAINITAL,2009,Kharif     ,other oilseeds,29,21
Uttarakhand,NAINITAL,2009,Kharif     ,Potato,2268,18570
Uttarakhand,NAINITAL,2009,Kharif     ,Ragi,3004,4245
Uttarakhand,NAINITAL,2009,Kharif     ,Rice,13190,38931
Uttarakhand,NAINITAL,2009,Kharif     ,Sesamum,5,1
Uttarakhand,NAINITAL,2009,Kharif     ,Small millets,605,909
Uttarakhand,NAINITAL,2009,Kharif     ,Soyabean,4990,9877
Uttarakhand,NAINITAL,2009,Kharif     ,Urad,1034,816
Uttarakhand,NAINITAL,2009,Rabi       ,Barley,903,1284
Uttarakhand,NAINITAL,2009,Rabi       ,Gram,314,283
Uttarakhand,NAINITAL,2009,Rabi       ,Masoor,378,259
Uttarakhand,NAINITAL,2009,Rabi       ,other oilseeds,53,27
Uttarakhand,NAINITAL,2009,Rabi       ,Peas & beans (Pulses),118,99
Uttarakhand,NAINITAL,2009,Rabi       ,Potato,1568,19384
Uttarakhand,NAINITAL,2009,Rabi       ,Rapeseed &Mustard,725,879
Uttarakhand,NAINITAL,2009,Rabi       ,Rice,141,402
Uttarakhand,NAINITAL,2009,Rabi       ,Wheat,23931,61979
Uttarakhand,NAINITAL,2009,Whole Year ,Dry ginger,237,2000
Uttarakhand,NAINITAL,2009,Whole Year ,Garlic,79,213
Uttarakhand,NAINITAL,2009,Whole Year ,Onion,140,840
Uttarakhand,NAINITAL,2009,Whole Year ,Sugarcane,4004,250650
Uttarakhand,NAINITAL,2009,Whole Year ,Turmeric,81,65
Uttarakhand,NAINITAL,2010,Kharif     ,Arhar/Tur,2,2
Uttarakhand,NAINITAL,2010,Kharif     ,Groundnut,76,80
Uttarakhand,NAINITAL,2010,Kharif     ,Horse-gram,866,659
Uttarakhand,NAINITAL,2010,Kharif     ,Maize,5404,9116
Uttarakhand,NAINITAL,2010,Kharif     ,Moong(Green Gram),2,1
Uttarakhand,NAINITAL,2010,Kharif     ,Moth,17,7
Uttarakhand,NAINITAL,2010,Kharif     ,Other Cereals & Millets,467,646
Uttarakhand,NAINITAL,2010,Kharif     ,Other Kharif pulses,554,483
Uttarakhand,NAINITAL,2010,Kharif     ,Potato,1038,7459
Uttarakhand,NAINITAL,2010,Kharif     ,Ragi,2914,3719
Uttarakhand,NAINITAL,2010,Kharif     ,Rice,12543,29300
Uttarakhand,NAINITAL,2010,Kharif     ,Sesamum,15,3
Uttarakhand,NAINITAL,2010,Kharif     ,Soyabean,5443,10185
Uttarakhand,NAINITAL,2010,Kharif     ,Urad,1023,773
Uttarakhand,NAINITAL,2010,Rabi       ,Barley,912,1380
Uttarakhand,NAINITAL,2010,Rabi       ,Gram,425,370
Uttarakhand,NAINITAL,2010,Rabi       ,Masoor,376,216
Uttarakhand,NAINITAL,2010,Rabi       ,Other  Rabi pulses,1,1
Uttarakhand,NAINITAL,2010,Rabi       ,Other Cereals & Millets,2,2
Uttarakhand,NAINITAL,2010,Rabi       ,other oilseeds,24,20
Uttarakhand,NAINITAL,2010,Rabi       ,Peas & beans (Pulses),122,104
Uttarakhand,NAINITAL,2010,Rabi       ,Potato,1229,13558
Uttarakhand,NAINITAL,2010,Rabi       ,Rapeseed &Mustard,613,837
Uttarakhand,NAINITAL,2010,Rabi       ,Rice,124,410
Uttarakhand,NAINITAL,2010,Rabi       ,Wheat,23947,67161
Uttarakhand,NAINITAL,2010,Whole Year ,Dry ginger,402,4026
Uttarakhand,NAINITAL,2010,Whole Year ,Garlic,104,143
Uttarakhand,NAINITAL,2010,Whole Year ,Onion,187,1216
Uttarakhand,NAINITAL,2010,Whole Year ,Sugarcane,3953,247458
Uttarakhand,NAINITAL,2010,Whole Year ,Turmeric,91,178
Uttarakhand,NAINITAL,2011,Kharif     ,Arhar/Tur,2,1
Uttarakhand,NAINITAL,2011,Kharif     ,Groundnut,39,50
Uttarakhand,NAINITAL,2011,Kharif     ,Horse-gram,557,426
Uttarakhand,NAINITAL,2011,Kharif     ,Maize,4703,8623
Uttarakhand,NAINITAL,2011,Kharif     ,Moth,1,1
Uttarakhand,NAINITAL,2011,Kharif     ,Other Kharif pulses,372,247
Uttarakhand,NAINITAL,2011,Kharif     ,Potato,1292,14326
Uttarakhand,NAINITAL,2011,Kharif     ,Ragi,2875,4260
Uttarakhand,NAINITAL,2011,Kharif     ,Rice,12914,36461
Uttarakhand,NAINITAL,2011,Kharif     ,Sesamum,11,1
Uttarakhand,NAINITAL,2011,Kharif     ,Small millets,538,696
Uttarakhand,NAINITAL,2011,Kharif     ,Soyabean,5612,10757
Uttarakhand,NAINITAL,2011,Kharif     ,Sunflower,6,2
Uttarakhand,NAINITAL,2011,Kharif     ,Urad,821,624
Uttarakhand,NAINITAL,2011,Rabi       ,Barley,899,1187
Uttarakhand,NAINITAL,2011,Rabi       ,Gram,435,386
Uttarakhand,NAINITAL,2011,Rabi       ,Masoor,339,249
Uttarakhand,NAINITAL,2011,Rabi       ,Other Cereals & Millets,1,1
Uttarakhand,NAINITAL,2011,Rabi       ,other oilseeds,22,26
Uttarakhand,NAINITAL,2011,Rabi       ,Peas & beans (Pulses),508,437
Uttarakhand,NAINITAL,2011,Rabi       ,Potato,1106,12273
Uttarakhand,NAINITAL,2011,Rabi       ,Rapeseed &Mustard,388,483
Uttarakhand,NAINITAL,2011,Rabi       ,Wheat,24277,66130
Uttarakhand,NAINITAL,2011,Summer     ,Rice,140,463
Uttarakhand,NAINITAL,2011,Whole Year ,Garlic,142,426
Uttarakhand,NAINITAL,2011,Whole Year ,Ginger,271,3004
Uttarakhand,NAINITAL,2011,Whole Year ,Onion,246,1605
Uttarakhand,NAINITAL,2011,Whole Year ,Sugarcane,3952,245024
Uttarakhand,NAINITAL,2011,Whole Year ,Turmeric,108,1194
Uttarakhand,NAINITAL,2012,Kharif     ,Arhar/Tur,13,7
Uttarakhand,NAINITAL,2012,Kharif     ,Groundnut,50,50
Uttarakhand,NAINITAL,2012,Kharif     ,Horse-gram,713,538
Uttarakhand,NAINITAL,2012,Kharif     ,Maize,4448,9554
Uttarakhand,NAINITAL,2012,Kharif     ,Moth,17,7
Uttarakhand,NAINITAL,2012,Kharif     ,Other Kharif pulses,641,412
Uttarakhand,NAINITAL,2012,Kharif     ,other oilseeds,1,1
Uttarakhand,NAINITAL,2012,Kharif     ,Potato,1120,7130
Uttarakhand,NAINITAL,2012,Kharif     ,Ragi,2815,3769
Uttarakhand,NAINITAL,2012,Kharif     ,Rice,11777,34682
Uttarakhand,NAINITAL,2012,Kharif     ,Sesamum,22,6
Uttarakhand,NAINITAL,2012,Kharif     ,Small millets,552,641
Uttarakhand,NAINITAL,2012,Kharif     ,Soyabean,5670,15487
Uttarakhand,NAINITAL,2012,Kharif     ,Urad,1149,877
Uttarakhand,NAINITAL,2012,Rabi       ,Barley,917,1682
Uttarakhand,NAINITAL,2012,Rabi       ,Gram,476,423
Uttarakhand,NAINITAL,2012,Rabi       ,Masoor,362,266
Uttarakhand,NAINITAL,2012,Rabi       ,other oilseeds,25,13
Uttarakhand,NAINITAL,2012,Rabi       ,Peas & beans (Pulses),194,165
Uttarakhand,NAINITAL,2012,Rabi       ,Potato,748,8235
Uttarakhand,NAINITAL,2012,Rabi       ,Rapeseed &Mustard,521,532
Uttarakhand,NAINITAL,2012,Rabi       ,Wheat,23052,72264
Uttarakhand,NAINITAL,2012,Summer     ,Rice,176,565
Uttarakhand,NAINITAL,2012,Whole Year ,Garlic,129,355
Uttarakhand,NAINITAL,2012,Whole Year ,Ginger,364,4063
Uttarakhand,NAINITAL,2012,Whole Year ,Onion,273,1779
Uttarakhand,NAINITAL,2012,Whole Year ,Sugarcane,3960,247500
Uttarakhand,NAINITAL,2012,Whole Year ,Turmeric,141,1269
Uttarakhand,NAINITAL,2013,Kharif     ,Arhar/Tur,2,2
Uttarakhand,NAINITAL,2013,Kharif     ,Groundnut,57,76
Uttarakhand,NAINITAL,2013,Kharif     ,Horse-gram,721,505
Uttarakhand,NAINITAL,2013,Kharif     ,Maize,3889,8276
Uttarakhand,NAINITAL,2013,Kharif     ,Moong(Green Gram),4,2
Uttarakhand,NAINITAL,2013,Kharif     ,Moth,20,9
Uttarakhand,NAINITAL,2013,Kharif     ,Other Kharif pulses,644,471
Uttarakhand,NAINITAL,2013,Kharif     ,other oilseeds,10,8
Uttarakhand,NAINITAL,2013,Kharif     ,Potato,1323,3799
Uttarakhand,NAINITAL,2013,Kharif     ,Ragi,3224,4471
Uttarakhand,NAINITAL,2013,Kharif     ,Rice,12158,31691
Uttarakhand,NAINITAL,2013,Kharif     ,Sesamum,25,4
Uttarakhand,NAINITAL,2013,Kharif     ,Small millets,523,790
